E01012207,1903
E01012208,1546
E01012209,1682
E01012210,1519
E01012211,1828
E01012212,1556
E01012213,1287
E01012214,1569
E01012215,1253
E01012216,1189
E01012217,1399
E01012218,1650
E01012219,1748
E01012223,1512
E01012224,1680
E01012225,1486
E01012226,1356
E01012227,1427
E01012228,1276
E01012230,1618
E01012231,1843
E01012232,1373
E01012233,1814
E01012234,1528
E01012235,2600
E01012236,1238
E01012237,1269
E01012238,1555
E01012239,2548
E01012240,1663
E01012241,1388
E01012242,1410
E01012243,1556
E01012244,1403
E01012245,1580
E01012246,1267
E01012247,1153
E01012248,1247
E01012249,1677
E01012250,2148
E01012251,1524
E01012252,1625
E01012253,1176
E01012254,1344
E01012255,1358
E01012256,1224
E01012257,1377
E01012258,2148
E01012259,1531
E01012260,1581
E01012261,1358
E01012262,2789
E01012267,1861
E01012268,2328
E01012269,1591
E01012270,1341
E01012271,1368
E01012272,1037
E01012273,1580
E01012274,1337
E01012275,1545
E01012276,1694
E01012277,1692
E01012278,1203
E01012279,1678
E01012280,1558
E01012281,1279
E01012282,1203
E01012283,1223
E01012284,1432
E01012285,1269
E01012286,1146
E01012287,1889
E01012288,1327
E01012289,1198
E01012290,1896
E01012291,1899
E01012292,2077
E01012294,1382
E01012295,1427
E01012296,1148
E01012297,2460
E01012298,1304
E01012299,1265
E01012300,1454
E01012301,1274
E01012302,1176
E01012303,2173
E01032542,1905
E01032543,2214
E01032544,2057
E01033474,2937
E01033475,1893
E01033476,2067
E01033479,1816
E01033480,3118
E01035197,1734
E01035198,1656
E01035199,1234
E01035200,2086
E01035201,1760
E01035202,1978
E01035203,1779
E01035204,2578
E01012304,1064
E01012305,1097
E01012306,1421
E01012307,2240
E01012309,1952
E01012310,2155
E01012311,1485
E01012312,1363
E01012313,1442
E01012314,1331
E01012315,1677
E01012317,1338
E01012318,2427
E01012319,2760
E01012323,1423
E01012324,1319
E01012325,1377
E01012326,1084
E01012327,1681
E01012328,1494
E01012329,1731
E01012330,1039
E01012331,1149
E01012332,1417
E01012333,1670
E01012334,2845
E01012335,1593
E01012336,1640
E01012337,1883
E01012338,2220
E01012339,2037
E01012340,2367
E01012341,1653
E01012342,2839
E01012344,1464
E01012345,1596
E01012346,2289
E01012347,1695
E01012348,2117
E01012349,1435
E01012350,1402
E01012351,1355
E01012352,1469
E01012353,1496
E01012354,1520
E01012355,1378
E01012356,1624
E01012357,1337
E01012358,1593
E01012359,1829
E01012360,1802
E01012361,1948
E01012362,1246
E01012363,1215
E01012364,1390
E01012365,1174
E01012366,2019
E01032545,1717
E01032546,1750
E01033481,2112
E01033482,1629
E01035183,1629
E01035184,1353
E01035185,1487
E01035186,1130
E01035187,2056
E01012367,1795
E01012368,2038
E01012369,1780
E01012370,1840
E01012371,1166
E01012372,1110
E01012373,1194
E01012374,2755
E01012375,1476
E01012376,2781
E01012377,1718
E01012378,1562
E01012379,1696
E01012380,1475
E01012381,1642
E01012382,1598
E01012383,1594
E01012384,1583
E01012385,2285
E01012386,2911
E01012387,1073
E01012388,1751
E01012389,1711
E01012390,1584
E01012391,2179
E01012392,2947
E01012393,2914
E01012394,1933
E01012395,1629
E01012396,1459
E01012397,1586
E01012398,1123
E01012399,1289
E01012400,1155
E01012401,1835
E01012402,1502
E01012403,1835
E01012404,1367
E01012405,2066
E01012406,1406
E01012407,1691
E01012408,1772
E01012409,1286
E01012410,1100
E01012411,1314
E01012412,1781
E01012413,1442
E01012414,1138
E01012415,1310
E01012416,1859
E01012417,1175
E01012418,1393
E01012419,1088
E01012420,1420
E01012421,1262
E01012422,1482
E01012423,1268
E01012424,1887
E01012425,1551
E01012426,1323
E01012427,1797
E01012429,1419
E01012430,1562
E01012431,2155
E01012432,1268
E01012433,1592
E01012434,1464
E01012435,2032
E01012436,1252
E01012437,1253
E01012438,1080
E01012439,1422
E01012440,1158
E01012441,2297
E01012442,1470
E01012443,1490
E01012444,1495
E01012445,1213
E01035382,1378
E01035383,1282
E01012446,1258
E01012447,1393
E01012448,1674
E01012449,1397
E01012450,1410
E01012451,1509
E01012452,1798
E01012453,1879
E01012454,2652
E01012455,2110
E01012457,1730
E01012458,2656
E01012459,1483
E01012460,1473
E01012461,1162
E01012462,1264
E01012463,1015
E01012464,1345
E01012465,1188
E01012466,1521
E01012467,1172
E01012468,2392
E01012469,1488
E01012470,1170
E01012471,2137
E01012472,1821
E01012473,1555
E01012474,1404
E01012475,1514
E01012476,1506
E01012477,1574
E01012478,2188
E01012479,1648
E01012480,2266
E01012481,1490
E01012482,1654
E01012483,1679
E01012485,1536
E01012486,1415
E01012487,1490
E01012488,1786
E01012489,1861
E01012490,1428
E01012491,1424
E01012492,1361
E01012493,1672
E01012494,1951
E01012495,1622
E01012496,1393
E01012497,1212
E01012498,1525
E01012499,1892
E01012500,1397
E01012501,1403
E01012502,1556
E01012503,1873
E01012505,1381
E01012506,1613
E01012507,1954
E01012508,1715
E01012509,2308
E01012510,2213
E01012511,1595
E01012512,1503
E01012513,2102
E01012514,1883
E01012515,1528
E01012516,1333
E01012517,2367
E01012518,2131
E01012519,1532
E01012520,1668
E01012521,1542
E01012522,1408
E01012523,1412
E01012524,1449
E01012525,1505
E01012526,1709
E01012527,1454
E01012528,1157
E01012529,1399
E01012530,1335
E01012531,1512
E01012532,1276
E01012533,1479
E01012534,1445
E01012535,1758
E01012536,1536
E01012537,1557
E01012538,1318
E01012539,1545
E01012540,1322
E01012541,1135
E01012542,1342
E01012543,1285
E01012544,1414
E01012545,1567
E01012546,1619
E01012547,1633
E01012548,1822
E01012549,1874
E01012550,1740
E01012551,1534
E01012552,1358
E01012553,1198
E01012554,2001
E01012555,1292
E01012556,1414
E01012557,1480
E01012558,1692
E01012559,1516
E01012560,1499
E01012561,1489
E01012562,2292
E01012563,1745
E01012564,1291
E01012566,2145
E01012569,1791
E01012570,1158
E01033299,2390
E01033300,1669
E01033302,1664
E01033303,1114
E01035384,1418
E01035385,1868
E01035386,1647
E01035387,1511
E01035388,1539
E01035389,1497
E01035390,1460
E01035391,1739
E01035392,1422
E01012571,1796
E01012572,1427
E01012573,1802
E01012574,1432
E01012575,1285
E01012576,1827
E01012577,2055
E01012578,1966
E01012579,1755
E01012580,2195
E01012581,1384
E01012582,1678
E01012583,2155
E01012584,1693
E01012585,1810
E01012586,1639
E01012587,2439
E01012588,2185
E01012589,1385
E01012590,1292
E01012591,1536
E01012592,1936
E01012593,1581
E01012594,1342
E01012595,2257
E01012596,2038
E01012597,1648
E01012598,2948
E01012599,1280
E01012600,1315
E01012601,1519
E01012602,1567
E01012603,1720
E01012604,1646
E01012605,2345
E01012606,1775
E01012607,1590
E01012608,2282
E01012609,1523
E01012610,1301
E01012611,1129
E01012612,1378
E01012613,1987
E01012614,1645
E01012615,1355
E01012616,2043
E01012617,1345
E01012618,1567
E01012619,1321
E01012620,1523
E01012621,1481
E01012622,1737
E01012623,1420
E01012624,1542
E01012625,1848
E01012628,1123
E01012629,1370
E01012630,2297
E01012631,1453
E01012632,2243
E01012633,1778
E01012634,1637
E01012635,1873
E01012636,1810
E01012637,1735
E01012638,1679
E01012639,2044
E01012640,2022
E01012641,1891
E01012642,1929
E01012643,1714
E01012644,2460
E01012645,2180
E01012646,1658
E01012647,1595
E01012648,1183
E01012649,1548
E01012650,1456
E01012651,1489
E01012652,1420
E01012653,1549
E01012654,1678
E01012655,2225
E01012656,1835
E01012657,2138
E01012658,1909
E01012659,1289
E01012660,1100
E01012661,1494
E01032485,1976
E01032486,1312
E01012662,1402
E01012663,1554
E01012664,1641
E01012665,1666
E01012666,1373
E01012667,1457
E01012668,1512
E01012669,1726
E01012670,1557
E01012671,1432
E01012672,1562
E01012673,1382
E01012674,1745
E01012675,1625
E01012676,1412
E01012677,1367
E01012678,1060
E01012679,1416
E01012680,1747
E01012681,2144
E01012682,1485
E01012683,1402
E01012684,1410
E01012685,1305
E01012686,1431
E01012687,1387
E01012688,1091
E01012689,1445
E01012690,1601
E01012691,1867
E01012692,1623
E01012693,1577
E01012694,1340
E01012695,1357
E01012696,1536
E01012697,1237
E01012698,1666
E01012699,1650
E01012700,1782
E01012701,1441
E01012702,1389
E01012703,1447
E01012704,1999
E01012705,1542
E01012706,1528
E01012707,1279
E01012708,1279
E01012709,1560
E01012710,1262
E01012711,1463
E01012712,1622
E01012713,1852
E01012714,1942
E01012715,1464
E01012716,1354
E01012717,1661
E01012718,1568
E01012719,1402
E01012720,1629
E01012721,1706
E01012722,1133
E01012723,1325
E01012724,1440
E01012725,1458
E01012726,1656
E01012727,1633
E01012728,1475
E01012729,1578
E01012730,1926
E01012731,1540
E01012732,1812
E01012733,1025
E01012734,1399
E01012735,1277
E01012736,1539
E01012737,1257
E01012738,1374
E01012739,1360
E01012740,1497
E01012741,1382
E01012742,1164
E01012743,1708
E01012744,1637
E01012745,1658
E01012746,1647
E01012747,1526
E01012748,1746
E01012749,1674
E01012750,1745
E01012751,1568
E01012752,1308
E01012753,1099
E01012754,1200
E01012755,1447
E01012756,1481
E01012757,1389
E01012758,1536
E01012759,1667
E01012760,1435
E01012761,1770
E01012762,1347
E01012763,1713
E01012764,1182
E01012765,1385
E01012766,1379
E01012767,1555
E01012768,1303
E01012769,1325
E01012770,1592
E01012771,1575
E01012772,1546
E01012773,1529
E01012774,1498
E01012775,1620
E01012776,1401
E01012777,1567
E01012778,1378
E01012779,1332
E01012780,1806
E01012781,1281
E01012782,1451
E01012783,1298
E01012784,2013
E01012785,1320
E01012786,1264
E01012787,1455
E01012788,1435
E01012789,1298
E01012790,1345
E01012791,1632
E01012792,1521
E01012793,1433
E01012794,1401
E01012795,1991
E01012796,1208
E01012797,1312
E01012798,1671
E01012799,1235
E01012800,1391
E01012801,1430
E01012802,1344
E01012803,1371
E01012804,1656
E01012805,1373
E01012806,1449
E01012807,1383
E01012808,1706
E01012809,1757
E01012810,1850
E01012811,1546
E01012812,1320
E01012813,1611
E01012814,1490
E01012815,1503
E01012816,1464
E01012817,1421
E01012818,1224
E01012819,1379
E01012820,1322
E01012821,1910
E01012822,1585
E01012824,1999
E01012825,1453
E01012827,1607
E01012828,1477
E01012829,1793
E01012830,1385
E01012832,1832
E01012833,1595
E01012834,1736
E01012835,1035
E01012836,1451
E01012837,1604
E01012838,1682
E01012839,1343
E01012840,1551
E01012841,1582
E01012842,1441
E01012843,1690
E01012844,1295
E01012845,1506
E01012846,1350
E01012847,1267
E01012848,1702
E01012849,1539
E01012850,1707
E01012852,1685
E01012854,2174
E01012855,2149
E01012856,1730
E01012857,1824
E01012858,2263
E01012859,1643
E01012860,2401
E01012862,1384
E01012863,2437
E01012864,1766
E01012865,1310
E01012866,1759
E01012867,1742
E01012868,1881
E01012869,1651
E01012870,1804
E01012871,1665
E01012872,1596
E01012873,1493
E01012874,1517
E01012875,1708
E01012876,1682
E01012877,1564
E01012878,1843
E01012879,1417
E01012880,1770
E01012881,1513
E01012882,1550
E01012883,1463
E01012884,1904
E01012886,1580
E01012887,1531
E01012888,1611
E01012889,1645
E01012891,2420
E01012892,2034
E01012893,1654
E01012894,2199
E01012896,1906
E01012898,1679
E01012899,1471
E01012900,1589
E01012901,1447
E01012902,1527
E01012903,1637
E01012904,1212
E01012905,1319
E01012906,1583
E01012907,1455
E01012908,1037
E01012909,1167
E01012910,1210
E01012911,1138
E01012912,1628
E01012913,1994
E01012914,3604
E01012915,1549
E01012916,1915
E01012917,1909
E01012918,1693
E01032595,1860
E01033104,1532
E01033105,1518
E01033107,1312
E01033109,1435
E01035463,2404
E01035464,2326
E01035465,1231
E01035466,1339
E01035467,1784
E01035468,1195
E01035469,2403
E01035470,2826
E01035471,1304
E01035472,1770
E01012919,1437
E01012921,1160
E01012922,1503
E01012923,2177
E01012924,1676
E01012925,1342
E01012926,2316
E01012927,1471
E01012928,1701
E01012929,1871
E01012930,1375
E01012931,1518
E01012932,1672
E01012933,1016
E01012934,1823
E01012935,1339
E01012936,1167
E01012937,2099
E01012939,1905
E01012940,1549
E01012941,1303
E01012942,1212
E01012943,1697
E01012944,1404
E01012945,1488
E01012946,1567
E01012947,1380
E01012948,1392
E01012949,1341
E01012950,1317
E01012951,1190
E01012952,1506
E01012953,1376
E01012954,1622
E01012955,1621
E01012956,1191
E01012957,1381
E01012958,1040
E01012959,1439
E01012960,1632
E01012961,2295
E01012962,1264
E01012963,1490
E01012964,1733
E01012966,1240
E01012967,1601
E01012968,1637
E01012969,1095
E01012970,1806
E01012972,1586
E01012974,1546
E01012975,1630
E01012976,1352
E01012978,1750
E01012979,1705
E01012980,1686
E01012981,1323
E01012982,1538
E01012983,1789
E01012984,1905
E01012985,1731
E01012986,1541
E01012987,1699
E01012988,1584
E01012989,1836
E01012990,1420
E01012991,1590
E01012992,1407
E01012993,1425
E01012994,1846
E01012995,1958
E01012996,1709
E01012997,1896
E01012998,2249
E01012999,1729
E01013000,2214
E01013001,1891
E01013002,1760
E01013003,1518
E01013004,1836
E01013005,2143
E01013006,1486
E01013007,1498
E01013008,1364
E01013009,1596
E01013010,1424
E01013011,1594
E01013012,1808
E01013013,1408
E01013014,1367
E01013015,1746
E01013016,1812
E01013017,2108
E01013018,1957
E01013019,1873
E01013020,1897
E01013021,1430
E01013022,1987
E01013023,1874
E01013024,1907
E01013025,1310
E01013026,1668
E01013027,1760
E01013028,1548
E01013029,1462
E01013030,1362
E01013031,1402
E01013032,1439
E01013033,1566
E01013034,1804
E01013035,1462
E01013036,1449
E01013037,1387
E01013038,1473
E01013039,2202
E01013040,2345
E01013041,1580
E01013042,1557
E01013043,1360
E01013044,1993
E01013045,1531
E01013046,1583
E01013047,1554
E01013048,2321
E01013049,1647
E01013050,1739
E01013051,1699
E01013053,1913
E01013054,1886
E01013055,1889
E01013056,1592
E01013057,1676
E01013058,1488
E01013059,1644
E01013060,2450
E01013061,1568
E01013062,1629
E01013063,1441
E01013064,1328
E01013065,1592
E01013066,1536
E01013067,1610
E01013068,2318
E01013069,1579
E01013070,1456
E01013071,1555
E01013072,1773
E01013073,1824
E01013074,1584
E01013075,1378
E01013076,1514
E01013077,2101
E01013078,1447
E01013079,1540
E01013080,1388
E01013081,1507
E01013082,1651
E01013083,1394
E01013084,1291
E01013085,1731
E01013086,1400
E01013087,1349
E01013088,2031
E01013089,1703
E01013090,1421
E01013091,1522
E01013092,2665
E01013093,1615
E01013094,1389
E01013095,1503
E01013096,1776
E01013097,1270
E01013098,2226
E01013099,1402
E01013100,1632
E01013101,1592
E01013102,1407
E01013103,1377
E01013104,1100
E01013105,1417
E01013106,1178
E01013107,2168
E01013108,1759
E01013110,1530
E01013111,1373
E01013112,1438
E01013113,1528
E01013114,1535
E01013115,1432
E01013116,1848
E01013117,1459
E01013118,1466
E01013119,1475
E01013120,2048
E01013121,2314
E01013122,1489
E01013123,2158
E01013124,2222
E01013125,1638
E01013126,2287
E01013127,1635
E01032596,1396
E01033495,1476
E01033496,1588
E01034752,1492
E01034753,1166
E01034754,1235
E01034755,1799
E01034756,2479
E01034757,1207
E01034758,1754
E01034759,1683
E01034760,1476
E01013128,1283
E01013129,1279
E01013130,1432
E01013131,1481
E01013132,1454
E01013133,1449
E01013134,1394
E01013135,1454
E01013136,1245
E01013138,1280
E01013140,1468
E01013141,1528
E01013142,1690
E01013143,1346
E01013144,1417
E01013145,1185
E01013146,1689
E01013147,1352
E01013148,1307
E01013149,1073
E01013150,1217
E01013151,1168
E01013152,1477
E01013153,1267
E01013154,1272
E01013155,1272
E01013156,1311
E01013157,1748
E01013158,1331
E01013159,1580
E01013160,1317
E01013161,1277
E01013162,1483
E01013163,1285
E01013164,1878
E01013165,1274
E01013167,1741
E01013170,1451
E01013171,1882
E01013172,1459
E01013173,1355
E01013174,1555
E01013175,1819
E01013176,1347
E01013177,1452
E01013178,1309
E01013179,1594
E01013180,1369
E01013181,1457
E01013182,1420
E01013183,1474
E01013184,1513
E01013185,1490
E01013186,1579
E01013187,1366
E01013188,1527
E01013189,1588
E01013191,1503
E01013192,1420
E01013193,1491
E01013194,1376
E01013195,1357
E01013196,1228
E01013197,1202
E01013198,1339
E01013199,1006
E01013200,1190
E01013201,1539
E01013202,1402
E01013203,1462
E01013204,1387
E01013205,1338
E01013206,1379
E01013207,1360
E01013208,1353
E01013209,1449
E01013210,1371
E01013211,1393
E01013212,1333
E01013213,1160
E01013214,1448
E01013215,1751
E01013216,1185
E01013217,1356
E01013218,1320
E01013219,1521
E01013220,1579
E01013221,1741
E01013222,1543
E01013224,2027
E01013225,1159
E01013226,1438
E01013227,1449
E01013228,1466
E01013229,1572
E01013231,1483
E01013233,1335
E01013234,1384
E01033414,2919
E01035473,2217
E01035474,1460
E01035475,1787
E01035476,2529
E01035477,1874
E01035478,2196
E01035479,1334
E01035480,1933
E01013236,1630
E01013237,1766
E01013238,1665
E01013239,1507
E01013241,1476
E01013242,1872
E01013243,2288
E01013244,1932
E01013245,1455
E01013246,1557
E01013247,1700
E01013248,1807
E01013249,1791
E01013250,1732
E01013251,1798
E01013252,1645
E01013253,1922
E01013254,1800
E01013255,2146
E01013256,2471
E01013257,1858
E01013258,1733
E01013259,2031
E01013260,1378
E01013261,1333
E01013262,1262
E01013263,1369
E01013264,1835
E01013265,1621
E01013266,1835
E01013267,1234
E01013268,1228
E01013269,1767
E01013270,2049
E01013271,1974
E01013272,1604
E01013273,1690
E01013274,1951
E01013275,1471
E01013276,1566
E01013277,1372
E01013278,1595
E01013279,1548
E01013280,1393
E01013281,1415
E01013282,1642
E01013283,1497
E01013284,1540
E01013285,1241
E01013286,2274
E01013287,1490
E01013288,1514
E01013289,1539
E01013290,1686
E01013291,1607
E01013292,1760
E01013293,1471
E01013294,1543
E01013295,1314
E01013296,1823
E01013297,2586
E01013298,1777
E01013299,1588
E01013300,1852
E01013301,1631
E01013302,1575
E01013303,1285
E01013304,1586
E01013305,1695
E01013306,1655
E01013307,1739
E01013308,1794
E01013309,1616
E01013310,1453
E01013311,1822
E01013312,1891
E01013313,1514
E01013314,1583
E01013315,1503
E01013316,1392
E01013317,1406
E01013318,1509
E01013319,2017
E01013320,1277
E01013321,1611
E01013322,2205
E01013323,1533
E01013324,1444
E01013325,1485
E01013326,1587
E01013327,1369
E01013328,1217
E01013329,1906
E01013330,1979
E01013331,1651
E01013332,1867
E01013333,1611
E01013334,1625
E01033296,1412
E01033297,1731
E01035481,1405
E01035482,1267
E01035483,1378
E01013335,1626
E01013336,1545
E01013337,1651
E01013338,2358
E01013339,1602
E01013340,1275
E01013341,1359
E01013342,1502
E01013343,1846
E01013344,1436
E01013345,1672
E01013346,1681
E01013347,1585
E01013348,1789
E01013349,1391
E01013350,1648
E01013351,1941
E01013352,1734
E01013353,1644
E01013354,1349
E01013355,1797
E01013356,1362
E01013357,2289
E01013358,1494
E01013359,1582
E01013360,1770
E01013361,1611
E01013362,2000
E01013363,3276
E01013364,1806
E01013366,1711
E01013368,2131
E01013369,1682
E01013370,1467
E01013371,1490
E01013372,1537
E01013373,1480
E01013374,1516
E01013375,1248
E01013376,1393
E01013377,1568
E01013378,6441
E01013379,1436
E01013380,1637
E01013381,1630
E01013382,1662
E01013383,2872
E01013384,1667
E01013385,1445
E01013386,1731
E01013387,1600
E01013388,1005
E01013389,1173
E01013390,1427
E01013391,1951
E01013392,1698
E01013393,1453
E01013394,1460
E01013395,1385
E01013396,1537
E01013397,1509
E01013398,1534
E01013399,1744
E01013400,1652
E01013401,1635
E01013402,1690
E01013403,2074
E01013404,1684
E01013405,1391
E01013406,1987
E01013407,1435
E01013408,1242
E01013409,1839
E01013410,1369
E01013411,1407
E01013412,2203
E01013413,1610
E01013414,1776
E01013416,1472
E01013417,1815
E01013418,1512
E01013419,2777
E01013420,1991
E01013421,1572
E01013422,1778
E01013423,1320
E01013424,1275
E01013425,1514
E01013426,1738
E01013427,1430
E01013428,1788
E01013429,2016
E01013430,1731
E01013431,2200
E01013432,1977
E01013433,1376
E01013434,1475
E01013435,1447
E01013436,1698
E01013437,1407
E01013438,2027
E01013439,1387
E01013440,1823
E01013441,1586
E01013442,1481
E01013443,1614
E01013444,1568
E01013445,1564
E01013446,1682
E01013447,1465
E01013448,1489
E01013449,1637
E01013450,1256
E01013451,1280
E01013452,1692
E01033067,1696
E01033068,1078
E01033069,1026
E01033070,2813
E01034761,1840
E01034762,1403
E01013453,2341
E01013454,1446
E01013455,1981
E01013456,1871
E01013457,1808
E01013458,1853
E01013459,2078
E01013460,1871
E01013461,1744
E01013462,1543
E01013463,1494
E01013464,1433
E01013465,1588
E01013466,1542
E01013467,1401
E01013468,1556
E01013469,1310
E01013470,1388
E01013471,1856
E01013472,2325
E01013473,1651
E01013474,1542
E01013475,1696
E01013476,1384
E01013477,1760
E01013480,2260
E01013481,2038
E01013483,2020
E01013484,2240
E01013485,2320
E01013486,2149
E01013487,2720
E01013488,1501
E01013489,1521
E01013490,1560
E01013491,1709
E01013492,1648
E01013493,1610
E01013494,1935
E01013495,1922
E01013496,1473
E01013497,1798
E01013498,1469
E01013499,1534
E01013500,1685
E01013501,1487
E01013502,1508
E01013503,1559
E01013504,1907
E01013505,1490
E01013506,1512
E01013507,1528
E01013508,1310
E01013509,1644
E01013510,1595
E01013511,1552
E01013512,1437
E01013513,1309
E01013514,1453
E01013515,2050
E01013517,1480
E01013518,1518
E01013519,1585
E01013520,1984
E01013521,1360
E01013522,1974
E01013523,1864
E01013524,2359
E01013525,1818
E01013526,1622
E01013527,1554
E01013528,1592
E01013529,2267
E01013530,2009
E01013531,1454
E01013532,1500
E01013533,1617
E01013534,1620
E01013535,1690
E01013536,1594
E01013537,1578
E01013538,1472
E01013539,2299
E01013540,1754
E01013541,1818
E01013542,2523
E01013543,1717
E01013544,1888
E01013545,1708
E01013546,1726
E01013547,1870
E01013548,1719
E01013549,1486
E01013550,1256
E01013551,1765
E01013552,1751
E01013553,1557
E01013554,1612
E01013555,2710
E01013556,1405
E01013557,1367
E01013558,2637
E01013559,1327
E01013560,1347
E01013561,1451
E01013562,1372
E01013563,1333
E01013564,2754
E01013565,2043
E01013566,2403
E01013567,2403
E01013568,2690
E01013569,1819
E01013570,2547
E01013571,2101
E01013572,1799
E01013573,2118
E01013574,1992
E01013575,1464
E01013576,1339
E01013577,1451
E01013578,1283
E01013579,1339
E01013580,1400
E01013581,1525
E01013582,1475
E01013583,1822
E01013584,2062
E01013585,2060
E01013586,1758
E01013587,1635
E01013588,1581
E01013589,1702
E01013590,2333
E01013591,2224
E01013592,1362
E01013593,1446
E01013594,1347
E01013595,2498
E01013596,1468
E01013597,1562
E01013598,1570
E01013599,1408
E01033166,1411
E01033167,1520
E01033168,1309
E01033169,1743
E01033170,1258
E01033171,1647
E01033172,1618
E01034256,1753
E01034257,1624
E01013600,2226
E01013601,1979
E01013602,1966
E01013603,1788
E01013604,1957
E01013605,2165
E01013606,1970
E01013608,1615
E01013609,1621
E01013610,1772
E01013611,1768
E01013612,1845
E01013613,1955
E01013614,1747
E01013615,1800
E01013616,1641
E01013617,2707
E01013618,1681
E01013619,1794
E01013620,1873
E01013621,2638
E01013622,1809
E01013623,2301
E01013624,1797
E01013625,2171
E01013626,1997
E01013627,1397
E01013628,1875
E01013629,1834
E01013630,2032
E01013631,1591
E01013632,1883
E01013633,1690
E01013634,1558
E01013635,1561
E01013636,1320
E01013637,2109
E01013638,1748
E01013639,1656
E01013640,2089
E01013641,1556
E01013642,1667
E01013643,1881
E01013648,3622
E01013649,1376
E01013650,1845
E01013651,2186
E01013652,2130
E01013653,3018
E01013654,2673
E01013655,2764
E01013656,2163
E01013657,1904
E01013658,2837
E01013659,2216
E01013660,2097
E01013661,1994
E01013662,2013
E01013663,1809
E01013664,1849
E01013665,2333
E01013666,1789
E01013667,1599
E01013668,1420
