osgb4000000074564106,http://data.ordnancesurvey.co.uk/id/4000000074564106,Troqueer,,,,populatedPlace,Suburban Area,297110,575593,7000,25000,296494,574600,297625,575704,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Troqueer,
osgb4000000074541923,http://data.ordnancesurvey.co.uk/id/4000000074541923,Noblehill,,,,populatedPlace,Suburban Area,299057,576223,5000,25000,298684,575930,299426,576430,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566009,http://data.ordnancesurvey.co.uk/id/4000000074566009,Lincluden,,,,populatedPlace,Suburban Area,296322,577980,8000,25000,295579,577187,296872,578395,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566673,http://data.ordnancesurvey.co.uk/id/4000000074566673,Holywood,,,,populatedPlace,Village,295100,579804,10000,250000,294216,579552,295408,581152,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2646669
osgb4000000074543392,http://data.ordnancesurvey.co.uk/id/4000000074543392,Gateside of Trench,,,,populatedPlace,Suburban Area,299819,576194,10000,25000,299576,575686,301182,576569,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074563772,http://data.ordnancesurvey.co.uk/id/4000000074563772,Glencaple,,,,populatedPlace,Village,299629,568760,5000,250000,299358,568222,299858,568970,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2648513
osgb4000000074563778,http://data.ordnancesurvey.co.uk/id/4000000074563778,Gasstown,,,,populatedPlace,Suburban Area,299480,576104,2000,25000,299223,575965,299723,576465,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074334155,http://data.ordnancesurvey.co.uk/id/4000000074334155,Brae,,,,populatedPlace,Hamlet,286202,574181,5000,25000,285912,573898,286459,574398,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564747,http://data.ordnancesurvey.co.uk/id/4000000074564747,Gateside,,,,populatedPlace,Hamlet,287163,566074,5000,25000,286897,565821,287397,566788,DG5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG5,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566672,http://data.ordnancesurvey.co.uk/id/4000000074566672,East Cluden,,,,populatedPlace,Hamlet,294162,579367,5000,25000,293921,579118,294421,579618,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564100,http://data.ordnancesurvey.co.uk/id/4000000074564100,Cargenbridge,,,,populatedPlace,Village,294729,575125,12000,250000,293914,574128,295693,575364,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564427,http://data.ordnancesurvey.co.uk/id/4000000074564427,Suffolk Hill,,,,populatedPlace,Suburban Area,296108,575688,3000,25000,295872,575417,296372,575917,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564108,http://data.ordnancesurvey.co.uk/id/4000000074564108,Marchmount,,,,populatedPlace,Suburban Area,298055,576922,5000,25000,297938,576617,298438,577311,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564098,http://data.ordnancesurvey.co.uk/id/4000000074564098,Kingholm Quay,,,,populatedPlace,Suburban Area,297885,573727,5000,25000,297446,573333,298208,574056,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645501
osgb4000000074565374,http://data.ordnancesurvey.co.uk/id/4000000074565374,Springholm,,,,populatedPlace,Village,280480,569992,9000,250000,280060,569367,281112,570685,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2637191
osgb4000000074565370,http://data.ordnancesurvey.co.uk/id/4000000074565370,Haugh of Urr,,,,populatedPlace,Village,280922,566233,6000,250000,280446,565987,281351,566487,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Haugh_of_Urr,http://sws.geonames.org/2647327
osgb4000000074564104,http://data.ordnancesurvey.co.uk/id/4000000074564104,Greenbrae,,,,populatedPlace,Suburban Area,298440,576678,3000,25000,298227,576347,298727,576847,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074563773,http://data.ordnancesurvey.co.uk/id/4000000074563773,New Abbey,,,,populatedPlace,Village,296141,566373,8000,250000,295765,565453,297010,566675,DG5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG5,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/New_Abbey,http://sws.geonames.org/2641738
osgb4000000074566674,http://data.ordnancesurvey.co.uk/id/4000000074566674,Terregles,,,,populatedPlace,Village,293078,577251,7000,250000,292716,576906,293815,577605,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564110,http://data.ordnancesurvey.co.uk/id/4000000074564110,Maxwelltown,,,,populatedPlace,Suburban Area,296522,575420,10000,25000,295693,575090,297184,576068,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2642887
osgb4000000074566339,http://data.ordnancesurvey.co.uk/id/4000000074566339,Heathhall,,,,populatedPlace,Village,299202,579190,17000,250000,298173,577925,300773,579985,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566007,http://data.ordnancesurvey.co.uk/id/4000000074566007,Nithside,,,,populatedPlace,Suburban Area,296773,576627,5000,25000,296498,576193,297003,576963,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566671,http://data.ordnancesurvey.co.uk/id/4000000074566671,Newbridge,,,,populatedPlace,Village,294650,578822,7000,250000,294201,578530,295204,579271,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564746,http://data.ordnancesurvey.co.uk/id/4000000074564746,Lochfoot,,,,populatedPlace,Village,290063,573785,5000,250000,289608,573502,290213,574317,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2643830
osgb4000000074565685,http://data.ordnancesurvey.co.uk/id/4000000074565685,Lochfield,,,,populatedPlace,Suburban Area,295674,576587,4000,25000,295372,576346,296002,576873,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564107,http://data.ordnancesurvey.co.uk/id/4000000074564107,Bloomfield,,,,populatedPlace,Suburban Area,298475,578000,2000,25000,298219,577775,298719,578275,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074565684,http://data.ordnancesurvey.co.uk/id/4000000074565684,Laurieknowe,,,,populatedPlace,Suburban Area,296446,576171,4000,25000,296048,575714,296643,576262,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564103,http://data.ordnancesurvey.co.uk/id/4000000074564103,Georgetown,,,,populatedPlace,Suburban Area,299260,575482,10000,25000,298318,574588,299874,576083,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564097,http://data.ordnancesurvey.co.uk/id/4000000074564097,Dumfries,,,,populatedPlace,Town,297336,576217,45000,2000000,294279,573333,301182,578710,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Dumfries,http://sws.geonames.org/2650798
osgb4000000074564109,http://data.ordnancesurvey.co.uk/id/4000000074564109,Greystone,,,,populatedPlace,Suburban Area,298031,576864,5000,25000,297560,576395,298060,577195,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074563467,http://data.ordnancesurvey.co.uk/id/4000000074563467,Shawhead,,,,populatedPlace,Village,287196,575980,6000,250000,286853,575536,287710,576457,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564099,http://data.ordnancesurvey.co.uk/id/4000000074564099,Islesteps,,,,populatedPlace,Hamlet,296522,572861,5000,25000,296286,572592,296786,573092,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564748,http://data.ordnancesurvey.co.uk/id/4000000074564748,Kirkgunzeon,,,,populatedPlace,Village,286594,566670,7000,250000,286268,566027,286968,567108,DG5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG5,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645282
osgb4000000074566010,http://data.ordnancesurvey.co.uk/id/4000000074566010,Lochside,,,,populatedPlace,Suburban Area,294896,577496,13000,25000,294305,576873,296286,578710,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564101,http://data.ordnancesurvey.co.uk/id/4000000074564101,Lochanhead,,,,populatedPlace,Other Settlement,290982,571613,15000,25000,290563,571315,291858,571817,DG2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG2,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074543233,http://data.ordnancesurvey.co.uk/id/4000000074543233,Crocketford,,Ninemile Bar,,populatedPlace,Village,282915,572882,4000,250000,282720,572385,283357,573033,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2651960
osgb4000000074566011,http://data.ordnancesurvey.co.uk/id/4000000074566011,The Grove,,,,populatedPlace,Suburban Area,298607,578615,2000,25000,298403,578366,298903,578866,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074563780,http://data.ordnancesurvey.co.uk/id/4000000074563780,Stoop,,,,populatedPlace,Suburban Area,298687,576475,2000,25000,298491,576285,298991,576785,DG1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG1,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG11SE,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG11SE,DG1 1SE,,,,other,Postcode,298390,578217,3500,18000,,,,,,,Heathhall,http://data.ordnancesurvey.co.uk/id/4000000074566339,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG54FA,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG54FA,DG5 4FA,,,,other,Postcode,283036,561560,3500,18000,,,,,,,Dalbeattie,http://data.ordnancesurvey.co.uk/id/4000000074563769,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG20DY,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG20DY,DG2 0DY,,,,other,Postcode,296124,577216,3500,18000,,,,,,,Dumfries,http://data.ordnancesurvey.co.uk/id/4000000074564097,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
