osgb4000000074576637,http://data.ordnancesurvey.co.uk/id/4000000074576637,Wildboarclough,,,,populatedPlace,Hamlet,398267,368674,5000,25000,398112,368458,398912,369111,SK11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK11,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Wildboarclough,
osgb4000000074548460,http://data.ordnancesurvey.co.uk/id/4000000074548460,Ginclough,,,,populatedPlace,Hamlet,395911,376584,5000,25000,395534,376266,396034,376766,SK10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK10,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074576907,http://data.ordnancesurvey.co.uk/id/4000000074576907,Calrofold,,,,populatedPlace,Hamlet,394283,374754,5000,25000,393971,374474,394471,374974,SK11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK11,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074545570,http://data.ordnancesurvey.co.uk/id/4000000074545570,Mottram St Andrew,,,,populatedPlace,Village,387163,378433,9000,250000,386942,377965,388325,378880,SK10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK10,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Mottram_St_Andrew,http://sws.geonames.org/6695071
osgb4000000074331655,http://data.ordnancesurvey.co.uk/id/4000000074331655,Little Warford,,,,populatedPlace,Hamlet,380681,376871,5000,25000,380562,376709,381187,377209,SK9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK9,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Little_Warford,
osgb4000000074544145,http://data.ordnancesurvey.co.uk/id/4000000074544145,Bollington Cross,,,,populatedPlace,Suburban Area,392019,376953,5000,25000,391622,376597,392357,377343,SK10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK10,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543863,http://data.ordnancesurvey.co.uk/id/4000000074543863,Kettleshulme,,,,populatedPlace,Village,398891,379942,6000,250000,398582,379425,399233,380280,SK23,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK23,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Kettleshulme,
osgb4000000074577380,http://data.ordnancesurvey.co.uk/id/4000000074577380,Hurdsfield,,,,populatedPlace,Suburban Area,392605,374208,11000,25000,391831,373506,393370,375127,SK10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK10,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543858,http://data.ordnancesurvey.co.uk/id/4000000074543858,Pott Shrigley,,,,populatedPlace,Hamlet,394573,378947,5000,25000,394234,378575,394734,379285,SK10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK10,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Pott_Shrigley,http://sws.geonames.org/2639962
osgb4000000074574674,http://data.ordnancesurvey.co.uk/id/4000000074574674,Lower Withington,,,,populatedPlace,Village,381533,369704,7000,250000,380914,369477,381925,370019,SK11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SK11,,,,,,,Cheshire East,http://data.ordnancesurvey.co.uk/id/7000000000043553,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
